,SalePrice,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,BsmtQual_Ex,TotRmsAbvGrd,YearBuilt,YearRemodAdd,KitchenQual_Ex,Foundation_PConc,MasVnrArea,Fireplaces,ExterQual_Gd,ExterQual_Ex,HeatingQC_Ex,BsmtFinType1_GLQ,GarageFinish_Fin,Neighborhood_NridgHt,BsmtFinSF1,SaleType_New,SaleCondition_Partial,FireplaceQu_Gd,GarageType_Attchd,LotFrontage,MasVnrType_Stone,Neighborhood_NoRidge,KitchenQual_Gd,WoodDeckSF,2ndFlrSF,OpenPorchSF,Exterior2nd_VinylSd,Exterior1st_VinylSd,BsmtExposure_Gd,HalfBath,GarageCond_TA,LotArea,GarageYrBlt,FireplaceQu_Ex,CentralAir_Y,MSZoning_RL,GarageQual_TA,HouseStyle_2Story,Electrical_SBrkr,GarageType_BuiltIn,RoofStyle_Hip,BsmtQual_Gd,PavedDrive_Y,LotShape_IR1,BsmtFullBath,Neighborhood_StoneBr,BsmtUnfSF,MasVnrType_BrkFace,BedroomAbvGr,GarageFinish_RFn,Fence_No Fence,RoofMatl_WdShngl,FireplaceQu_TA,PoolQC_Ex,LotConfig_CulDSac,Neighborhood_Somerst,BsmtExposure_Av,BldgType_1Fam,Exterior1st_CemntBd,Exterior2nd_CmentBd,Neighborhood_Timber,LotShape_IR2,Alley_No Alley,LandContour_HLS,Functional_Typ,BsmtFinType2_Unf,ScreenPorch,Condition1_Norm,BsmtCond_TA,ExterCond_TA,LandContour_Bnk,Neighborhood_BrDale,BsmtFinType1_ALQ,RoofMatl_CompShg,Condition1_Artery,Exterior1st_AsbShng,MSZoning_C (all),Neighborhood_MeadowV,BldgType_Duplex,ExterQual_Fa,Condition1_Feedr,SaleCondition_Abnorml,Foundation_Slab,Electrical_FuseF,Neighborhood_Sawyer,BsmtQual_Fa,EnclosedPorch,GarageCond_Fa,BsmtFinType1_BLQ,BsmtCond_Fa,GarageQual_Fa,HeatingQC_Gd,HeatingQC_Fa,BsmtFinType1_Rec,KitchenAbvGr,ExterCond_Fa,Alley_Grvl,Fence_MnPrv,Neighborhood_BrkSide,BsmtFinType2_No Basement,SaleCondition_Normal,BsmtExposure_No Basement,BsmtQual_No Basement,BsmtCond_No Basement,BsmtFinType1_No Basement,KitchenQual_Fa,Exterior1st_Wd Sdng,Exterior2nd_Wd Sdng,Exterior2nd_MetalSd,HouseStyle_1.5Fin,Neighborhood_IDOTRR,Exterior1st_MetalSd,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_OldTown,Electrical_FuseA,Foundation_BrkTil,PavedDrive_N,RoofStyle_Gable,GarageCond_No Garage,GarageQual_No Garage,GarageFinish_No Garage,GarageType_No Garage,SaleType_WD,CentralAir_N,BsmtExposure_No,LotShape_Reg,MSZoning_RM,HeatingQC_TA,Foundation_CBlock,GarageType_Detchd,MasVnrType_None,GarageFinish_Unf,BsmtQual_TA,FireplaceQu_No Fireplace,KitchenQual_TA,ExterQual_TA
20,325300,8,2376,3,853,1158,1158,3,1.0,9,2005,2006,0.0,1.0,380.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,1.0,1.0,1.0,0.0,101.0,0.0,0.0,1.0,240,1218,154,1.0,1.0,0.0,1,1.0,14215,2005.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,1158,1.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,139400,7,1108,1,280,637,1108,1,0.0,6,1930,1950,0.0,1.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,57.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,1.0,7449,1930.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,637,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
22,230000,8,1795,2,534,1777,1795,2,0.0,7,2002,2002,0.0,1.0,281.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,75.0,0.0,0.0,1.0,171,0,159,1.0,1.0,0.0,0,1.0,9742,2002.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0.0,1777,1.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,129900,5,1060,2,572,1040,1060,1,0.0,6,1976,1976,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,840,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,100,0,110,0.0,0.0,0.0,0,1.0,4224,1976.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,200,0.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
24,154000,5,1060,1,270,1060,1060,1,0.0,6,1968,2001,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,188,0.0,0.0,0.0,1.0,70.04995836802665,0.0,0.0,1.0,406,0,90,0.0,0.0,0.0,0,1.0,8246,1968.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,204,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
25,256300,8,1600,3,890,1566,1600,2,0.0,7,2007,2007,0.0,1.0,640.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,1.0,1.0,110.0,1.0,0.0,1.0,0,0,56,1.0,1.0,0.0,0,1.0,14230,2007.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1566,0.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,134800,5,900,2,576,900,900,1,0.0,5,1951,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,234,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,222,0,32,0.0,0.0,0.0,0,1.0,7200,2005.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,180,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
27,306000,8,1704,3,772,1704,1704,2,1.0,7,2007,2008,0.0,1.0,200.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1218,0.0,0.0,1.0,1.0,98.0,1.0,0.0,1.0,0,0,50,1.0,1.0,0.0,0,1.0,11478,2008.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,486,0.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,207500,5,1600,1,319,1484,1600,1,0.0,6,1957,1997,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1277,0.0,0.0,1.0,1.0,47.0,0.0,0.0,0.0,288,0,258,0.0,0.0,1.0,0,1.0,16321,1957.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,207,0.0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
29,68500,4,520,1,240,520,520,1,0.0,4,1927,1950,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,49,0,0,0.0,0.0,0.0,0,1.0,6324,1920.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,520,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
30,40000,4,1317,1,250,649,649,1,0.0,6,1920,1950,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,668,54,0.0,0.0,0.0,0,0.0,8500,1920.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,649,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,149350,5,1228,1,271,1228,1228,1,0.0,6,1966,2006,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,70.04995836802665,0.0,0.0,1.0,0,0,65,0.0,0.0,0.0,1,1.0,8544,1966.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1228,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
32,179900,8,1234,2,484,1234,1234,2,1.0,7,2007,2007,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,85.0,0.0,0.0,1.0,0,0,30,1.0,1.0,0.0,0,1.0,11049,2007.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1234,0.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33,165500,5,1700,2,447,1398,1700,1,0.0,6,1959,1959,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1018,0.0,0.0,1.0,1.0,70.0,0.0,0.0,1.0,0,0,38,0.0,0.0,0.0,1,1.0,10552,1959.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,380,0.0,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
34,277500,9,1561,2,556,1561,1561,2,1.0,6,2005,2005,1.0,1.0,246.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1153,0.0,0.0,1.0,1.0,60.0,0.0,0.0,0.0,203,0,47,0.0,0.0,0.0,0,1.0,7313,2005.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,0.0,408,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,309000,8,2452,3,691,1117,1132,3,1.0,9,2004,2005,0.0,1.0,132.0,1,1.0,0.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,108.0,1.0,0.0,1.0,113,1320,32,1.0,1.0,0.0,1,1.0,13418,2004.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,1117,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,145000,5,1097,2,672,1097,1097,1,0.0,6,1994,1995,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,392,0,64,1.0,1.0,0.0,1,1.0,10859,1995.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0.0,1097,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
37,153000,5,1297,2,498,1297,1297,1,0.0,5,1954,1990,0.0,0.0,650.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1213,0.0,0.0,0.0,1.0,74.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,8532,1954.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,84,1.0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
38,109000,5,1057,1,246,1057,1057,1,0.0,5,1953,2007,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,731,0.0,0.0,0.0,0.0,68.0,0.0,0.0,1.0,0,0,52,1.0,1.0,0.0,0,1.0,7922,1953.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,326,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
39,82000,4,1152,0,0,0,1152,2,0.0,6,1955,1955,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
40,160000,6,1324,2,440,1088,1324,2,0.0,6,1965,1965,0.0,0.0,101.0,1,0.0,0.0,1.0,0.0,0.0,0.0,643,0.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0,0,138,0.0,0.0,0.0,0,1.0,8658,1965.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,445,1.0,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
41,170000,5,1328,1,308,1350,1328,1,0.0,5,1959,1959,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,967,0.0,0.0,1.0,1.0,115.0,0.0,0.0,0.0,0,0,104,1.0,1.0,1.0,1,1.0,16905,1959.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,383,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
